,Title,Genre, Meta Score
6605,Sweeney Todd: The Demon Barber of Fleet Street,"Drama,Thriller,Horror,Musical",8.3
6606,The Nice Guys,"Action,Mystery,Thriller,Comedy,Crime",7.0
6607,Apocalypse Now,"Action,Drama,War",9.4
6608,Atonement,"Drama,Mystery,Romance,War",8.5
6609,Face/Off,"Action,Sci-Fi,Drama,Thriller,Crime",8.200000000000001
6610,The Theory of Everything,"Biography,Drama,Romance",7.2
6611,Munich,"Drama,History,Thriller",7.4
6612,The Dictator,Comedy,5.800000000000001
6613,Insomnia,"Drama,Mystery,Thriller,Crime",7.800000000000001
6614,Jason Bourne,"Action,Thriller",5.800000000000001
6615,Let Me In,"Drama,Mystery,Thriller,Fantasy,Horror,Romance",7.9
6616,Hero,"Action,Adventure,History",8.5
6617,Amélie,"Comedy,Romance",6.9
6618,The Grey,"Action,Adventure,Drama,Thriller",6.4
6619,Where the Wild Things Are,"Adventure,Drama,Fantasy,Family",7.1000000000000005
6620,Once,"Drama,Romance,Music",8.8
6621,Everest,"Adventure,Biography,Drama,History,Thriller",6.4
6622,The Impossible,"Action,Drama,History,Thriller",7.300000000000001
6623,Nebraska,"Adventure,Drama",8.6
6624,Shame,Drama,7.2
6625,Game Night,"Action,Mystery,Thriller,Horror,Comedy,Crime",6.6000000000000005
6626,Chicken Run,"Comedy,Animation,Family",8.8
6627,Captain Fantastic,"Drama,Comedy,Romance",7.2
6628,Unbroken,"Action,Biography,Drama,History,Sport,War",5.9
6629,Three Kings,"Action,Adventure,Drama,Comedy,War",8.200000000000001
6630,Black Hawk Down,"Action,Drama,War",7.4
6631,The Mummy: Tomb of the Dragon Emperor,"Action,Adventure,Thriller,Fantasy",3.1
6632,Focus,"Drama,Comedy,Romance,Crime",5.6000000000000005
6633,xXx: Return of Xander Cage,"Action,Adventure,Thriller",4.2
6634,Gone Baby Gone,"Drama,Mystery,Thriller,Crime",7.2
6635,Fruitvale Station,"Biography,Drama",8.5
6636,Paddington 2,"Adventure,Fantasy,Comedy,Animation,Family",8.8
6637,Fences,Drama,7.9
6638,An Inconvenient Truth,Documentary,7.5
6639,The Darjeeling Limited,"Adventure,Drama,Comedy",6.7
6640,Savages,"Drama,Thriller,Crime",5.9
6641,Paranormal Activity 4,Horror,4.0
6642,Election,"Drama,Comedy,Romance",8.3
6643,The Drop,"Drama,Crime",6.9
6644,J. Edgar,"Biography,Drama",5.9
6645,Sex Tape,"Drama,Comedy",3.6
6646,The Imaginarium of Doctor Parnassus,"Adventure,Mystery,Fantasy",6.5
6647,Sing Street,"Drama,Comedy,Romance,Music,Musical",7.9
6648,The Secret in Their Eyes,"Drama,Mystery,Thriller,Romance,Crime",8.0
6649,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Fantasy,Family",5.300000000000001
6650,We Need to Talk About Kevin,"Drama,Thriller",6.800000000000001
6651,T2 Trainspotting,"Drama,Comedy",6.7
6652,Young Adult,"Drama,Comedy",7.1000000000000005
6653,The Circle,"Sci-Fi,Drama,Thriller",4.3
6654,The Great Beauty,"Drama,Comedy",8.6
6655,Capitalism: A Love Story,Documentary,6.1000000000000005
6656,The Book of Life,"Adventure,Fantasy,Comedy,Romance,Animation,Family",6.7
6657,Hostel: Part II,"Thriller,Horror",4.6000000000000005
6658,Quarantine,"Sci-Fi,Drama,Mystery,Thriller",5.300000000000001
6659,Boogeyman,"Drama,Mystery,Thriller,Horror",3.2
6660,The Adventures of Sharkboy and Lavagirl 3-D,"Action,Adventure,Fantasy,Family",3.8000000000000003
6661,Poltergeist,Horror,7.9
6662,I'm Not There.,"Biography,Drama,Music",7.300000000000001
6663,Bless the Child,"Thriller,Horror",1.7000000000000002
6664,Badlands,"Drama,Crime",9.3
6665,Mamma Mia! Here We Go Again,"Comedy,Romance,Musical",6.0
6666,Man on Wire,"Crime,Documentary",8.9
6667,Bad Words,Comedy,5.7
6668,Get Rich or Die Tryin',"Biography,Drama,Crime,Music",4.5
6669,The Man with the Iron Fists,Action,5.1000000000000005
6670,Secret Window,"Mystery,Thriller,Horror",4.6000000000000005
6671,Arthur Christmas,Animation,6.9
6672,The Kingdom,"Action,Drama,Thriller",5.6000000000000005
6673,Hotel Transylvania 3: Summer Vacation,"Adventure,Sci-Fi,Mystery,Thriller,Fantasy,Horror,Comedy,Crime,Animation,Family",5.4
6674,The Act of Killing,"History,Crime,Documentary",9.0
6675,The Rover,"Sci-Fi,Drama,Crime",6.4
6676,Notes on a Scandal,Drama,7.300000000000001
6677,Fifty Shades of Black,Comedy,2.8000000000000003
6678,Loving,"Biography,Drama,History,Romance",7.9
6679,Me and You and Everyone We Know,"Drama,Comedy",7.6000000000000005
6680,Shin Godzilla (Godzilla Resurgence),"Action,Adventure,Sci-Fi,Drama,Horror",6.7
6681,The Last of the Mohicans,"Action,Adventure,Romance,War",7.6000000000000005
6682,The Way Back,Drama,6.6000000000000005
6683,Slow West,"Action,Thriller,Western",7.2
6684,The Station Agent,"Drama,Comedy",8.1
6685,Rust and Bone,"Drama,Mystery,Romance",7.300000000000001
6686,Catfish,"Thriller,Documentary",6.5
6687,Drinking Buddies,"Drama,Comedy,Romance",7.1000000000000005
6688,Climax,"Drama,Mystery,Thriller,Horror,Music,Musical",6.7
6689,Mustang,Drama,8.3
6690,Stuart Little,"Adventure,Fantasy,Comedy,Family",6.1000000000000005
6691,Scary Stories to Tell in the Dark,"Mystery,Thriller,Horror,Family",6.1000000000000005
6692,Daddy Day Camp,"Comedy,Family",1.3
6693,Early Man,"Adventure,Fantasy,Comedy,Animation,Family",6.800000000000001
6694,Shallow Hal,"Drama,Fantasy,Comedy,Romance",4.800000000000001
6695,Roman Holiday,"Drama,Comedy,Romance",7.800000000000001
6696,The Little Prince,"Adventure,Drama,Fantasy,Animation,Family",7.0
6697,The Girl in the Spider's Web,"Action,Drama,Thriller,Crime",4.3
6698,360,"Drama,Romance",4.3
6699,Jeff Who Lives at Home,Comedy,6.0
6700,A Bigger Splash,"Drama,Mystery,Crime",7.4
6701,Charlie's Angels: Full Throttle,"Action,Adventure,Comedy,Crime",4.800000000000001
6702,The Gunman,"Action,Drama,Mystery,Thriller,Crime",3.9000000000000004
6703,"Roman J. Israel, Esq.","Drama,Crime",5.800000000000001
6704,Four Christmases,"Drama,Comedy,Romance",4.1000000000000005
6705,Along Came Polly,"Comedy,Romance",4.4
6706,The Nutcracker and the Four Realms,"Adventure,Fantasy,Family",3.9000000000000004
6707,The Void,"Sci-Fi,Mystery,Horror",6.2
6708,The Whole Ten Yards,"Thriller,Comedy,Crime",2.4000000000000004
6709,At Eternity's Gate,"Biography,Drama",7.6000000000000005
6710,War Machine,"Drama,Comedy,War",5.6000000000000005
6711,The Core,"Action,Adventure,Sci-Fi,Thriller",4.800000000000001
6712,Professor Marston & the Wonder Women,"Biography,Drama",6.800000000000001
6713,I Kill Giants,"Drama,Thriller,Fantasy",7.4
6714,Looney Tunes: Back in Action,"Adventure,Comedy,Animation,Family",6.4
6715,Billy Lynn's Long Halftime Walk,"Drama,History,Comedy,War",5.300000000000001
6716,Halloween III: Season of the Witch,"Sci-Fi,Horror",5.0
6717,Tomcats,Comedy,1.5
6718,Nowhere Boy,"Biography,Drama,Music",6.7
6719,The Ant Bully,"Adventure,Fantasy,Comedy,Animation,Family",5.9
6720,Another Year,"Drama,Comedy",8.0
6721,Chappaquiddick,"Biography,Drama,History,Thriller,Crime",6.7
6722,A Simple Plan,"Drama,Thriller,Crime",8.200000000000001
6723,The Secret Life of Pets 2,"Adventure,Comedy,Animation,Family",5.5
6724,Stop-Loss,"Drama,War",6.1000000000000005
6725,The Glass Castle,"Biography,Drama",5.6000000000000005
6726,Che,"Biography,Drama,History,War",6.4
6727,Song to Song,"Drama,Romance,Music",5.4
6728,Overboard,"Comedy,Romance",4.2
6729,Tale of Tales,"History,Fantasy,Horror,Romance",7.2
6730,Prime,"Drama,Comedy,Romance",5.800000000000001
6731,Melinda and Melinda,"Drama,Comedy",5.4
6732,The Last Emperor,"Biography,Drama,History",7.6000000000000005
6733,Stake Land,Horror,6.6000000000000005
6734,The Kid Who Would Be King,"Action,Adventure,Fantasy,Family",6.6000000000000005
6735,Mississippi Grind,Drama,7.7
6736,Mary Poppins,"Fantasy,Comedy,Family,Musical",8.8
6737,MASH,"Drama,Comedy,War",8.0
6738,White Boy Rick,"Drama,Crime",5.9
6739,Last Chance Harvey,"Drama,Romance",5.7
6740,A Walk in the Woods,"Adventure,Drama,Comedy",5.1000000000000005
6741,Lucky,"Drama,Comedy",8.0
6742,The Good Lie,Drama,6.5
6743,Deadfall,"Drama,Thriller,Crime",5.2
6744,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Action,Adventure,Drama,Fantasy",4.7
6745,Rosewater,"Biography,Drama",6.7
6746,Dreamer: Inspired by a True Story,"Drama,Sport,Family",5.9
6747,Sherlock Gnomes,"Adventure,Mystery,Fantasy,Comedy,Romance,Animation,Family",3.6
6748,The Little Hours,"Comedy,Romance",6.9
6749,Joshua,"Drama,Thriller",6.9
6750,Brigsby Bear,"Drama,Comedy",6.800000000000001
6751,Private Life,Drama,8.3
6752,What Maisie Knew,"Drama,Family",7.4
6753,Night School,Comedy,4.3
6754,One More Time with Feeling,"Music,Documentary",9.200000000000001
6755,Step Up: All In,"Drama,Romance,Music",4.5
6756,No Man's Land,"Drama,Comedy,War",8.4
6757,"Oslo, August 31st",Drama,8.4
6758,Aferim!,"Adventure,Drama,History,Comedy,Western",8.4
6759,Monsieur Lazhar,"Drama,Comedy",8.200000000000001
6760,Tulip Fever,"Drama,Romance",3.8000000000000003
6761,The Death of Mr. Lazarescu,Drama,8.6
6762,Our Kind of Traitor,Thriller,5.7
6763,Hands of Stone,"Action,Biography,Drama,Sport",5.4
6764,Tyler Perry's Boo 2! A Madea Halloween,"Horror,Comedy",1.7000000000000002
6765,Pee-wee's Big Holiday,"Adventure,Comedy",6.300000000000001
6766,Blind,Drama,8.3
6767,Jaws: The Revenge,"Adventure,Thriller,Horror",1.5
6768,Shadow,"Action,Drama,War",8.1
6769,London Boulevard,"Romance,Crime",5.2
6770,The Jungle Book 2,"Adventure,Animation,Family,Musical",3.8000000000000003
6771,The Comebacks,"Sport,Comedy",2.5
6772,Offside,"Drama,Sport,Comedy",8.5
6773,The Kitchen,"Action,Drama,Comedy,Crime",3.5
6774,Mesrine: Public Enemy No. 1,"Action,Biography,Drama,Thriller,Crime",7.2
6775,Daddy's Little Girls,"Drama,Romance",4.9
6776,To Be and to Have,"Family,Documentary",8.700000000000001
6777,Rams,Drama,8.200000000000001
6778,Amanda Knox,"Crime,Documentary",7.800000000000001
6779,Life of Crime,"Comedy,Crime",6.0
6780,Hysteria,"Comedy,Romance",5.300000000000001
6781,Red Riding Trilogy,"Drama,Mystery,Crime",7.7
6782,Babies,Documentary,6.300000000000001
6783,Dirty Wars,"Drama,Documentary",7.6000000000000005
6784,"Like Father, Like Son",Drama,7.300000000000001
6785,Red Road,"Drama,Mystery,Thriller",7.300000000000001
6786,Caramel,"Drama,Comedy,Romance",7.0
6787,Boy A,"Drama,Romance,Crime",7.5
6788,Swimming Pool,"Drama,Mystery,Thriller,Crime",7.0
6789,Hearts Beat Loud,"Drama,Music",6.5
6790,Cutie and the Boxer,Documentary,8.3
6791,De Palma,"Biography,Documentary",8.3
6792,The Witches of Eastwick,"Fantasy,Horror,Comedy",6.7
6793,Jack Goes Boating,"Comedy,Romance",6.4
6794,Must Love Dogs,"Comedy,Romance",4.6000000000000005
6795,The Nut Job 2: Nutty by Nature,"Adventure,Comedy,Animation,Family",3.6
6796,Finding Vivian Maier,Documentary,7.5
6797,Traffik,Thriller,3.7
6798,Henry V,"Action,Drama,History,Romance,War",8.3
6799,Equity,Drama,6.800000000000001
6800,L.A. Story,"Drama,Fantasy,Comedy,Romance",6.6000000000000005
6801,Young & Beautiful,Drama,6.300000000000001
6802,"OSS 117: Cairo, Nest of Spies","Adventure,Comedy,Crime",6.2
6803,Savage Grace,Drama,5.1000000000000005
6804,Taboo,"Drama,History",7.5
6805,Starter for 10,"Drama,Comedy,Romance",6.9
6806,Film Stars Don't Die in Liverpool,"Biography,Drama,Romance",6.5
6807,Code 46,"Sci-Fi,Drama,Thriller,Romance",5.7
6808,The Riot Club,"Drama,Thriller",5.4
6809,Stephen King’s A Good Marriage,Thriller,4.3
6810,Red Army,"Biography,History,Sport,Documentary",8.3
6811,The Last Days of Disco,"Drama,Comedy,Romance,Music",7.6000000000000005
6812,Kicking and Screaming,"Drama,Comedy",7.5
6813,Desperately Seeking Susan,"Drama,Comedy",7.1000000000000005
6814,Hamlet,"Drama,Thriller,Romance",7.0
6815,"Farewell, My Queen","Drama,History",6.7
6816,Happy Accidents,"Sci-Fi,Comedy,Romance",6.0
6817,December Boys,"Drama,Romance",5.6000000000000005
6818,Space Station 76,"Sci-Fi,Drama,Comedy",4.9
6819,Manhattan Night,"Drama,Mystery,Thriller,Crime",4.4
6820,Good Deeds,"Drama,Comedy,Romance",4.3
6821,Custody,Drama,8.3
6822,IMAX: Hubble 3D,Documentary,7.9
6823,Born Into Brothels: Calcutta's Red Light Kids,Documentary,7.800000000000001
6824,Yakuza Apocalypse,"Action,Horror,Comedy",6.2
6825,Breathe In,"Drama,Romance",6.0
6826,That Sugar Film,Documentary,5.6000000000000005
6827,"Life, Animated","Drama,Romance,Animation,Family,Documentary",7.5
6828,True Crime,"Drama,Mystery,Thriller,Crime",6.5
6829,Simon Sez,"Action,Comedy",1.6
6830,When We Were Kings,"History,Sport,Documentary",8.3
6831,Eve's Bayou,Drama,7.800000000000001
6832,Waste Land,Documentary,7.800000000000001
6833,Tanna,"Drama,Romance",7.5
6834,The Clovehitch Killer,"Drama,Mystery,Thriller,Horror",5.9
6835,Escape from Alcatraz,"Biography,Drama,Thriller,Crime",7.6000000000000005
6836,Humpday,Comedy,7.4
6837,Penguins,Documentary,6.9
6838,Black '47,"Action,Drama",6.5
6839,Learning to Drive,"Drama,Comedy,Romance",5.9
6840,The Dinner Game,Comedy,7.300000000000001
6841,Jindabyne,"Drama,Mystery,Thriller,Crime",6.5
6842,Heartbreaker,"Comedy,Romance",5.9
6843,A.C.O.D.,Comedy,5.0
6844,The Son,Drama,8.6
6845,Iris,"Biography,History,Documentary",8.0
6846,Gandhi,"Biography,Drama,History",7.9
6847,Patriot Games,"Action,Thriller",6.4
6848,All Saints,Drama,6.300000000000001
6849,The Cured,"Sci-Fi,Drama,Horror",5.7
6850,Harrison's Flowers,"Drama,Romance,War",4.9
6851,Hangman,"Mystery,Thriller,Crime",3.1
6852,Rocco and His Brothers (re-release),"Drama,Crime",8.4
6853,Everlasting Moments,Drama,8.0
6854,Into Great Silence,Documentary,7.800000000000001
6855,O'Horten,"Drama,Comedy",7.800000000000001
6856,The Client,"Drama,Mystery,Thriller,Crime",6.5
6857,Beauty Shop,Comedy,5.300000000000001
6858,Divine Secrets of the Ya-Ya Sisterhood,Comedy,4.800000000000001
6859,Nobody's Fool,"Drama,Comedy,Romance",3.9000000000000004
6860,Together,"Drama,Comedy",8.4
6861,Time Out of Mind,Drama,7.5
6862,Aliens of the Deep,Documentary,7.1000000000000005
6863,The Eclipse,"Drama,Horror,Romance",6.7
6864,Dark Horse,Drama,6.6000000000000005
6865,"Bless Me, Ultima","Drama,War",6.5
6866,We Have a Pope,"Drama,Comedy",6.4
6867,Chinese Puzzle,"Drama,Comedy,Romance",6.4
6868,Life,"Biography,Drama",5.9
6869,The People vs. George Lucas,"Comedy,Documentary",5.5
6870,Eat That Question: Frank Zappa in His Own Words,"Biography,Music,Documentary",7.4
6871,Cookie's Fortune,"Drama,Comedy",7.0
6872,Land Ho!,"Adventure,Comedy",6.800000000000001
6873,Kabluey,Comedy,6.2
6874,Good Dick,"Drama,Comedy,Romance",5.4
6875,Valentin,Drama,5.2
6876,The Happiest Day in the Life of Olli Mäki,"Biography,Drama,Sport,Romance",8.3
6877,Rivers and Tides: Andy Goldsworthy Working with Time,Documentary,8.200000000000001
6878,Stranded: I've Come from a Plane That Crashed on the Mountains,Documentary,8.200000000000001
6879,Gilles' Wife,Drama,8.200000000000001
6880,Disgrace,Drama,7.1000000000000005
6881,The Fallen,"Action,Drama,War",6.2
6882,Harvard Beats Yale 29-29,"Biography,Sport,War,Documentary",7.9
6883,Standard Operating Procedure,"Crime,War,Documentary",7.0
6884,Tears of the Black Tiger,"Action,Comedy,Romance",6.9
6885,The Returned,"Drama,Thriller,Horror",4.7
6886,JeruZalem,Horror,4.5
6887,The Blue Angel (re-release),"Drama,Musical",8.8
6888,Open Hearts,"Drama,Romance",7.7
6889,Bobby Fischer Against the World,"Biography,Sport,Documentary",7.6000000000000005
6890,In This World,Drama,7.5
6891,Peggy Sue Got Married,"Drama,Fantasy,Comedy,Romance",7.4
6892,The Ivory Game,Documentary,7.300000000000001
6893,Honeydripper,"Drama,Music",6.800000000000001
6894,Looking for Comedy in the Muslim World,Comedy,5.300000000000001
6895,The Loss of a Teardrop Diamond,"Drama,Romance",5.1000000000000005
6896,Kettle of Fish,"Comedy,Romance",3.8000000000000003
6897,Honeyland,"Drama,Documentary",8.6
6898,Hilary and Jackie,"Biography,Drama,Music",7.800000000000001
6899,Touch the Sound: A Sound Journey with Evelyn Glennie,Documentary,7.5
6900,In Bloom,Drama,7.2
6901,The Other Son,Drama,6.300000000000001
6902,The Names of Love,Comedy,6.2
6903,The Truth About Charlie,"Mystery,Thriller",5.5
6904,A Love Divided,"Biography,Romance",5.2
6905,Not Forgotten,Thriller,4.800000000000001
6906,Broken Horses,"Drama,Mystery,Thriller,Crime",3.2
6907,To Live and Die in L.A.,"Action,Drama,Thriller,Crime",8.1
6908,Father of My Children,Drama,7.6000000000000005
6909,An Unreasonable Man,"Biography,Documentary",7.5
6910,The Retrieval,"Drama,History,Western",7.5
6911,The Deserted Station,Drama,7.5
6912,Re-Animator,"Sci-Fi,Horror,Comedy",7.300000000000001
6913,Diplomacy,Drama,7.2
6914,Dig Two Graves,"Mystery,Thriller,Fantasy,Horror",6.7
6915,"Life, Above All",Drama,6.5
6916,The Robber,"Biography,Drama,Sport,Crime",6.5
6917,Protocols of Zion,Documentary,6.0
6918,The Strange Ones,"Drama,Thriller",5.7
6919,Proxy,"Drama,Thriller,Horror",5.7
6920,Coco Chanel & Igor Stravinsky,"Drama,Romance",5.6000000000000005
6921,Bloodsucking Bastards,"Horror,Comedy",5.0
6922,Road Hard,Comedy,5.0
6923,1945,Drama,7.300000000000001
6924,Our Brand Is Crisis,Documentary,7.1000000000000005
6925,Deadline,Documentary,7.1000000000000005
6926,The King's Choice,"Biography,Drama,History,War",6.4
6927,Concussion,Drama,5.6000000000000005
6928,Plastic,"Action,Drama,Comedy,Crime",3.2
6929,The Killer,"Action,Drama,Thriller,Crime",8.200000000000001
6930,The Pearl Button,Documentary,8.0
6931,My Joy,Drama,7.800000000000001
6932,Police Story (1985),"Action,Thriller,Comedy,Crime",7.800000000000001
6933,Fifi Howls from Happiness,Documentary,7.6000000000000005
6934,Brian Banks,"Biography,Drama,Sport",5.800000000000001
6935,The Berlin File,"Action,Drama,Thriller",5.4
6936,Mad As Hell,"Biography,Drama,History,Comedy,Documentary",5.2
6937,Give Me Liberty,Comedy,8.4
6938,La Sapienza,Drama,7.4
6939,Tehran Taboo,"Drama,Animation",7.4
6940,The Big Picture,Drama,7.1000000000000005
6941,The Towering Inferno,"Action,Drama,Thriller",6.9
6942,What Our Fathers Did: A Nazi Legacy,Documentary,6.9
6943,The China Hustle,Documentary,6.7
6944,American Me,"Biography,Drama,Romance,Crime",6.6000000000000005
6945,The Whale,Documentary,6.4
6946,Futuro Beach,Drama,6.4
6947,Beneath the Harvest Sky,Drama,6.2
6948,Prince of Broadway,Drama,5.7
6949,A Little Help,"Drama,Comedy",5.4
6950,Pusher (2012),"Action,Drama,Thriller,Crime",5.2
6951,Murder of a Cat,"Thriller,Comedy",3.1
6952,The Dark Knight,"Action,Drama,Thriller,Crime",8.4
6953,Django Unchained,"Action,Adventure,Drama,Crime,Western",8.1
6954,Birdman or (The Unexpected Virtue of Ignorance),"Drama,Comedy",8.700000000000001
6955,Harry Potter and the Deathly Hallows: Part 2,"Adventure,Mystery,Fantasy",8.700000000000001
6956,Star Trek Into Darkness,"Action,Adventure,Sci-Fi,Thriller",7.2
6957,Casino Royale,"Action,Adventure,Thriller",8.0
6958,Forrest Gump,"Drama,Romance",8.200000000000001
6959,World War Z,"Action,Adventure,Sci-Fi,Drama,Thriller,Horror",6.300000000000001
6960,Silver Linings Playbook,"Drama,Comedy,Romance",8.1
6961,Toy Story,"Adventure,Fantasy,Comedy,Animation,Family",9.5
6962,The Hangover,"Comedy,Crime",7.300000000000001
6963,Big Hero 6,"Action,Adventure,Sci-Fi,Comedy,Animation,Family",7.4
6964,The Last Airbender,"Action,Adventure,Fantasy,Family",2.0
6965,(500) Days of Summer,"Drama,Comedy,Romance",7.6000000000000005
6966,The King's Speech,"Drama,History",8.8
6967,Alice in Wonderland,"Adventure,Fantasy,Family",5.300000000000001
6968,Quantum of Solace,"Action,Adventure,Thriller",5.800000000000001
6969,Despicable Me,"Comedy,Animation,Family",7.2
6970,Fantastic Beasts: The Crimes of Grindelwald,"Adventure,Fantasy,Family",5.2
6971,Bridge of Spies,"Biography,Drama,History,Thriller",8.1
6972,Chronicle,"Action,Sci-Fi,Drama,Thriller,Horror",6.9
6973,Pride & Prejudice,"Drama,Romance",8.200000000000001
6974,Let the Right One In,"Drama,Mystery,Thriller,Fantasy,Horror,Romance",8.200000000000001
6975,Charlie and the Chocolate Factory,"Adventure,Fantasy,Comedy,Family",7.2
6976,Tomorrowland,"Action,Adventure,Sci-Fi,Mystery,Family",6.0
6977,Bumblebee,"Action,Adventure,Sci-Fi",6.6000000000000005
6978,The Fault in Our Stars,"Drama,Romance",6.9
6979,Neighbors,Comedy,6.800000000000001
6980,Spring Breakers,"Drama,Thriller,Comedy,Crime",6.300000000000001
6981,Side Effects,"Drama,Thriller,Crime",7.5
6982,Ralph Breaks the Internet,"Adventure,Sci-Fi,Fantasy,Comedy,Animation,Family",7.1000000000000005
6983,Michael Clayton,"Drama,Mystery,Thriller,Crime",8.200000000000001
6984,War Horse,War,7.2
6985,Cast Away,"Adventure,Drama",7.300000000000001
6986,Wind River,"Action,Drama,Mystery,Thriller,Crime",7.300000000000001
6987,Mud,Drama,7.6000000000000005
6988,Epic Movie,"Adventure,Comedy",1.7000000000000002
6989,Gangs of New York,"Drama,History,Crime",7.2
6990,Rocketman,"Biography,Drama,Fantasy,Music,Musical",6.9
6991,Alien: Resurrection,"Action,Sci-Fi,Thriller",6.300000000000001
6992,The Heat,"Action,Comedy,Crime",6.0
6993,The Karate Kid,"Action,Drama,Sport,Family",6.1000000000000005
6994,Paranormal Activity 2,"Mystery,Thriller,Horror",5.300000000000001
6995,Wallace & Gromit: The Curse of the Were-Rabbit,"Adventure,Comedy,Animation,Family",8.700000000000001
6996,Unfriended,"Thriller,Horror",5.9
6997,Who Framed Roger Rabbit,"Mystery,Fantasy,Comedy,Crime,Animation,Family",8.3
6998,Annabelle: Creation,"Mystery,Thriller,Horror",6.2
6999,Crazy Rich Asians,"Comedy,Romance",7.4
7000,Psycho,"Mystery,Thriller,Horror",9.700000000000001
7001,Hairspray,"Comedy,Romance,Musical",8.1
7002,Funny People,"Drama,Comedy",6.0
7003,Revolutionary Road,"Drama,Romance",6.9
7004,The BFG,"Adventure,Fantasy,Family",6.6000000000000005
7005,Piranha 3-D,"Action,Thriller,Horror,Comedy",5.300000000000001
7006,Fahrenheit 9/11,"History,War,Documentary",6.7
7007,A Single Man,Drama,7.7
7008,Once Upon a Time in the West (re-release),Western,8.0
7009,13 Assassins,Action,8.4
7010,Chicken Little,"Adventure,Sci-Fi,Comedy,Animation,Family",4.800000000000001
7011,Frances Ha,"Drama,Comedy",8.200000000000001
7012,Blades of Glory,"Sport,Comedy,Romance",6.4
7013,Thank You for Smoking,"Drama,Comedy",7.1000000000000005
7014,The Good Shepherd,"Drama,Thriller",6.1000000000000005
7015,Deuce Bigalow: European Gigolo,Comedy,2.3000000000000003
7016,No Strings Attached,"Comedy,Romance",5.0
7017,Ghost World,"Drama,Comedy",8.8
7018,Thelma & Louise,"Drama,Thriller,Crime",8.8
7019,Hereafter,"Drama,Thriller,Fantasy",5.6000000000000005
7020,Bronson,"Action,Biography,Drama,Thriller,Crime",7.1000000000000005
7021,Killer Joe,"Drama,Thriller,Comedy,Crime",6.2
7022,Nymphomaniac: Volume II,"Drama,Mystery",6.0
7023,Sisters,Comedy,5.800000000000001
7024,Robin Hood,"Action,Adventure,Biography,Drama,Thriller",3.2
7025,Point Break,"Action,Sport,Thriller,Crime",3.4000000000000004
7026,The Patriot,"Action,Drama,War",6.300000000000001
7027,Austin Powers in Goldmember,"Action,Adventure,Comedy,Crime",6.2
7028,Get Shorty,"Thriller,Comedy,Crime",8.200000000000001
7029,A Fish Called Wanda,"Comedy,Crime",8.0
7030,The Guard,"Thriller,Comedy",7.800000000000001
7031,Wolf Creek,"Thriller,Horror",5.4
7032,Martha Marcy May Marlene,"Drama,Thriller",7.5
7033,Walk Hard: The Dewey Cox Story,"Comedy,Music",6.300000000000001
7034,Animal Kingdom,"Drama,Crime",8.3
7035,Miss Sloane,"Drama,Thriller",6.4
7036,The Night Before,Comedy,5.800000000000001
7037,Twister,"Action,Adventure,Drama,Thriller",6.800000000000001
7038,Blumhouse's Truth or Dare,"Thriller,Horror",3.5
7039,Dogtooth,Drama,7.300000000000001
7040,Happy Death Day 2U,"Sci-Fi,Drama,Mystery,Thriller,Horror,Comedy",5.7
7041,Insidious: The Last Key,"Drama,Mystery,Thriller,Horror",4.9
7042,The Second Mother,Drama,8.200000000000001
7043,"Lust, Caution","Drama,Thriller,Romance,War",6.1000000000000005
7044,Like Crazy,"Drama,Romance",6.800000000000001
7045,Cosmopolis,Drama,5.800000000000001
7046,Loveless,Drama,8.6
7047,W.,"Biography,Drama",5.6000000000000005
7048,The Boss,Comedy,4.0
7049,A Silent Voice,"Drama,Romance,Animation",7.800000000000001
7050,Babe,"Adventure,Drama,Fantasy,Family",8.3
7051,Broken City,"Drama,Thriller,Crime",4.9
7052,Curse of the Golden Flower,"Action,Drama,Romance",7.0
7053,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy,Family",5.4
7054,Appaloosa,"Action,Drama,Crime,Western",6.4
7055,Rough Night,"Drama,Comedy",5.1000000000000005
7056,The Fog,"Action,Mystery,Thriller,Horror",2.7
7057,The Grandmaster,"Action,Biography,Drama",7.300000000000001
7058,The Curse of La Llorona,"Mystery,Thriller,Horror",4.1000000000000005
7059,The Heartbreak Kid,"Comedy,Romance",4.6000000000000005
7060,Because I Said So,"Comedy,Romance",2.6
7061,Kurt Cobain: Montage of Heck,"Biography,Music,Documentary",8.3
7062,We Were Soldiers,"Action,History,War",6.5
7063,We Are Your Friends,"Drama,Romance,Music",4.6000000000000005
7064,Margot at the Wedding,"Drama,Comedy",6.6000000000000005
7065,The Man Who Wasn't There,"Drama,Crime",7.300000000000001
7066,From Up on Poppy Hill,"Drama,Animation,Family",7.1000000000000005
7067,Vox Lux,"Drama,Music,Musical",6.7
7068,The Bye Bye Man,"Thriller,Horror",3.7
7069,Kirk Cameron's Saving Christmas,"Comedy,Family",1.8
7070,Byzantium,"Drama,Thriller,Fantasy,Horror",6.6000000000000005
7071,Lady Vengeance,"Drama,Thriller,Crime",7.5
7072,Lost Souls,"Drama,Thriller,Horror",1.6
7073,The To Do List,"Comedy,Romance",6.1000000000000005
7074,World's Greatest Dad,"Drama,Comedy",6.9
7075,Adrift,"Action,Adventure,Drama,Thriller,Romance",5.6000000000000005
